Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,SMA21,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Forecasts,Trade,Trendline Support,Trendline Broken,Stop %,Target1 %,Target2 %,notes
SMCI,,32.38,2.6,36.02,24.32,Oversold,8.5,39.8187,42.0295,,,-18.56,0.0,,,,,,Decreasing,0.0087,-17.47,-3.9656,-3.5962,-0.3694,3.51,3.61,42.2542,56.8377,41.7165,26.5953,RSI low,"{3: {'yhat': 37.48, 'yhat_lower': 33.68, 'yhat_upper': 41.22}, 5: {'yhat': 39.05, 'yhat_lower': 35.21, 'yhat_upper': 43.02}, 7: {'yhat': 39.49, 'yhat_lower': 35.68, 'yhat_upper': 43.23}, 14: {'yhat': 42.14, 'yhat_lower': 38.36, 'yhat_upper': 45.97}}",SELL,42.99,True,-12.75,8.5,17.0,
AAPL,,273.02,2.54,35.62,61.93,Neutral,2.17,267.8602,269.664,,,1.79,0.0,,,,,,Increasing,0.0909,2.88,1.2147,2.0857,-0.871,34.48,24.25,225.798,274.6751,270.0189,265.3627,"vol↑, above EMA20, positive ROC","{3: {'yhat': 268.43, 'yhat_lower': 261.83, 'yhat_upper': 274.89}, 5: {'yhat': 269.83, 'yhat_lower': 263.27, 'yhat_upper': 276.69}, 7: {'yhat': 270.65, 'yhat_lower': 263.93, 'yhat_upper': 276.99}, 14: {'yhat': 278.38, 'yhat_lower': 271.39, 'yhat_upper': 285.51}}",HOLD,273.3519,False,-3.26,2.17,4.34,
PFE,,25.285,3.63,34.07,56.72,Neutral,3.05,24.8208,24.6464,,,3.5,0.0,,,,,,Increasing,0.02,4.59,0.1496,0.1751,-0.0256,40.65,44.8,23.9793,25.961,24.6621,23.3632,"vol↑, above EMA20, positive ROC","{3: {'yhat': 25.19, 'yhat_lower': 24.6, 'yhat_upper': 25.78}, 5: {'yhat': 25.13, 'yhat_lower': 24.53, 'yhat_upper': 25.75}, 7: {'yhat': 25.08, 'yhat_lower': 24.49, 'yhat_upper': 25.67}, 14: {'yhat': 24.96, 'yhat_lower': 24.37, 'yhat_upper': 25.56}}",HOLD,24.5571,False,-4.57,3.05,6.1,
PANW,,184.04,-0.56,33.55,12.67,Oversold,3.57,204.9178,210.1343,,,-13.31,0.0,,,,,,Increasing,0.04,-12.22,-6.6344,-3.0391,-3.5953,7.2,9.13,189.1247,231.6548,209.7855,187.9162,"vol↑, RSI low","{3: {'yhat': 190.61, 'yhat_lower': 184.76, 'yhat_upper': 196.32}, 5: {'yhat': 189.74, 'yhat_lower': 183.93, 'yhat_upper': 195.81}, 7: {'yhat': 187.93, 'yhat_lower': 181.98, 'yhat_upper': 193.54}, 14: {'yhat': 189.33, 'yhat_lower': 183.14, 'yhat_upper': 195.65}}",SELL,210.4932,True,-5.36,3.57,7.14,
MRNA,,23.89,6.84,33.13,43.62,Neutral,6.11,24.9505,25.1219,,,-2.65,0.0,,,,,,Decreasing,0.0031,-1.56,-0.5776,-0.4089,-0.1688,19.23,21.63,30.2871,27.7835,25.041,22.2985,RSI low,"{3: {'yhat': 25.36, 'yhat_lower': 23.08, 'yhat_upper': 27.57}, 5: {'yhat': 25.5, 'yhat_lower': 23.41, 'yhat_upper': 27.61}, 7: {'yhat': 25.58, 'yhat_lower': 23.57, 'yhat_upper': 27.88}, 14: {'yhat': 25.76, 'yhat_lower': 23.63, 'yhat_upper': 27.9}}",SELL,24.9675,True,-9.17,6.11,12.22,
ENPH,,27.18,4.06,33.03,35.33,Neutral,7.34,30.0738,30.5205,,,-10.06,0.0,,,,,,Decreasing,0.0029,-8.97,-1.6776,-1.5297,-0.1479,6.68,4.26,44.0398,35.9651,30.235,24.5049,RSI low,"{3: {'yhat': 30.66, 'yhat_lower': 27.92, 'yhat_upper': 33.53}, 5: {'yhat': 30.51, 'yhat_lower': 27.78, 'yhat_upper': 33.3}, 7: {'yhat': 31.36, 'yhat_lower': 28.56, 'yhat_upper': 34.16}, 14: {'yhat': 33.63, 'yhat_lower': 30.93, 'yhat_upper': 36.53}}",SELL,28.8529,True,-11.01,7.34,14.68,
CRM,,228.11,1.22,31.81,30.28,Neutral,3.27,240.5167,245.1857,,,-4.91,0.0,,,,,,Increasing,0.0028,-3.82,-5.7598,-3.5554,-2.2044,9.86,8.9,275.0235,266.5977,244.7035,222.8093,"vol↑, RSI low","{3: {'yhat': 228.93, 'yhat_lower': 220.71, 'yhat_upper': 236.89}, 5: {'yhat': 230.0, 'yhat_lower': 222.47, 'yhat_upper': 237.61}, 7: {'yhat': 229.03, 'yhat_lower': 221.76, 'yhat_upper': 237.29}, 14: {'yhat': 236.27, 'yhat_lower': 228.58, 'yhat_upper': 243.98}}",SELL,239.6411,True,-4.9,3.27,6.54,
NFLX,,105.41,-0.25,31.69,31.66,Neutral,3.1,111.4766,110.6058,,,-4.49,0.0,,,,,,Increasing,0.0069,-3.4,-1.6022,-0.9996,-0.6026,13.0,30.37,107.0662,115.9933,110.6627,105.332,"vol↑, RSI low","{3: {'yhat': 111.91, 'yhat_lower': 108.65, 'yhat_upper': 115.33}, 5: {'yhat': 112.85, 'yhat_lower': 109.59, 'yhat_upper': 116.18}, 7: {'yhat': 112.66, 'yhat_lower': 109.32, 'yhat_upper': 116.0}, 14: {'yhat': 113.76, 'yhat_lower': 110.53, 'yhat_upper': 117.21}}",SELL,107.9302,True,-4.65,3.1,6.2,
HD,,344.505,3.65,31.56,34.15,Neutral,2.64,362.6359,367.736,,,-7.17,0.0,,,,,,Increasing,0.0028,-6.08,-11.2412,-8.324,-2.9173,11.01,6.17,378.8448,400.6751,366.7887,332.9023,"vol↑, RSI low","{3: {'yhat': 345.64, 'yhat_lower': 337.91, 'yhat_upper': 353.12}, 5: {'yhat': 344.96, 'yhat_lower': 337.89, 'yhat_upper': 352.12}, 7: {'yhat': 345.8, 'yhat_lower': 338.97, 'yhat_upper': 353.58}, 14: {'yhat': 347.4, 'yhat_lower': 340.17, 'yhat_upper': 354.65}}",SELL,352.4372,True,-3.96,2.64,5.28,
CVX,,150.655,0.23,30.38,40.39,Neutral,1.87,152.5963,152.8475,,,-1.73,0.0,,,,,,Increasing,0.0043,-0.64,-0.4335,-0.0151,-0.4183,16.61,24.97,146.8355,155.9941,152.7978,149.6015,"vol↑, RSI low","{3: {'yhat': 152.8, 'yhat_lower': 149.59, 'yhat_upper': 156.16}, 5: {'yhat': 153.66, 'yhat_lower': 150.45, 'yhat_upper': 156.93}, 7: {'yhat': 153.87, 'yhat_lower': 150.59, 'yhat_upper': 157.15}, 14: {'yhat': 152.18, 'yhat_lower': 149.01, 'yhat_upper': 155.58}}",HOLD,150.208,False,-2.8,1.87,3.74,
MSTR,,173.53,-2.03,29.94,18.78,Oversold,9.82,226.9893,236.0519,,,-28.27,0.0,,,,,,Increasing,0.0078,-27.18,-24.0153,-20.8699,-3.1454,6.2,8.92,341.4219,305.496,233.4005,161.305,"vol↑, RSI low","{3: {'yhat': 180.6, 'yhat_lower': 159.51, 'yhat_upper': 201.02}, 5: {'yhat': 181.71, 'yhat_lower': 162.4, 'yhat_upper': 201.24}, 7: {'yhat': 180.85, 'yhat_lower': 162.21, 'yhat_upper': 202.06}, 14: {'yhat': 184.37, 'yhat_lower': 164.65, 'yhat_upper': 204.15}}",SELL,213.1709,True,-14.73,9.82,19.64,
SPY,,663.64,1.7,29.62,43.84,Neutral,1.57,669.6611,674.8862,,,-1.09,0.0,,,,,,Increasing,0.0417,0.0,-4.1707,-1.6123,-2.5584,20.67,16.98,606.4884,694.6673,674.768,654.8687,"vol↑, RSI low","{3: {'yhat': 662.16, 'yhat_lower': 653.33, 'yhat_upper': 671.43}, 5: {'yhat': 663.72, 'yhat_lower': 654.88, 'yhat_upper': 672.73}, 7: {'yhat': 662.98, 'yhat_lower': 653.94, 'yhat_upper': 672.02}, 14: {'yhat': 667.84, 'yhat_lower': 659.09, 'yhat_upper': 677.19}}",SELL,674.63,True,-2.36,1.57,3.14,
QQQ,,595.99,1.76,29.45,39.36,Neutral,2.26,607.9423,615.6981,,,-2.26,0.0,,,,,,Increasing,0.0417,-1.17,-6.2069,-2.6165,-3.5904,17.99,14.75,539.0668,643.9522,615.628,587.3038,"vol↑, RSI low","{3: {'yhat': 595.42, 'yhat_lower': 585.63, 'yhat_upper': 604.9}, 5: {'yhat': 597.67, 'yhat_lower': 588.71, 'yhat_upper': 606.74}, 7: {'yhat': 597.39, 'yhat_lower': 588.73, 'yhat_upper': 607.23}, 14: {'yhat': 607.8, 'yhat_lower': 598.65, 'yhat_upper': 616.99}}",SELL,616.4314,True,-3.39,2.26,4.52,
GDX,,74.16,1.63,28.9,47.45,Neutral,3.94,74.5667,73.4557,,,2.22,0.0,,,,,,Increasing,0.027,3.31,0.2028,0.3189,-0.1161,53.58,58.23,54.614,79.3065,73.4885,67.6705,"vol↑, positive ROC","{3: {'yhat': 78.07, 'yhat_lower': 76.2, 'yhat_upper': 80.02}, 5: {'yhat': 78.51, 'yhat_lower': 76.64, 'yhat_upper': 80.41}, 7: {'yhat': 78.39, 'yhat_lower': 76.48, 'yhat_upper': 80.3}, 14: {'yhat': 77.58, 'yhat_lower': 75.73, 'yhat_upper': 79.56}}",SELL,75.6301,True,-5.91,3.94,7.88,
QCOM,,164.53,3.1,28.75,40.36,Neutral,4.03,169.8774,173.5519,,,-3.72,0.0,,,,,,Decreasing,0.0385,-2.63,-2.631,-0.8472,-1.7837,15.84,15.02,157.5582,187.6279,173.7825,159.9371,RSI low,"{3: {'yhat': 162.91, 'yhat_lower': 157.79, 'yhat_upper': 167.87}, 5: {'yhat': 163.48, 'yhat_lower': 158.79, 'yhat_upper': 168.23}, 7: {'yhat': 161.6, 'yhat_lower': 157.07, 'yhat_upper': 166.75}, 14: {'yhat': 163.11, 'yhat_lower': 158.32, 'yhat_upper': 167.92}}",SELL,171.2127,True,-6.04,4.03,8.06,
IWM,,236.44,3.2,28.0,46.83,Neutral,2.21,239.1279,241.4895,,,-2.14,0.0,,,,,,Increasing,0.0263,-1.05,-3.0081,-2.276,-0.7321,19.98,14.08,220.2347,252.888,241.0925,229.297,vol↑,"{3: {'yhat': 234.65, 'yhat_lower': 231.0, 'yhat_upper': 238.48}, 5: {'yhat': 235.26, 'yhat_lower': 231.6, 'yhat_upper': 238.98}, 7: {'yhat': 234.58, 'yhat_lower': 230.84, 'yhat_upper': 238.32}, 14: {'yhat': 233.82, 'yhat_lower': 230.21, 'yhat_upper': 237.69}}",SELL,240.8811,True,-3.32,2.21,4.42,
MSFT,,475.76,-0.56,27.52,21.68,Oversold,2.4,501.7443,508.4971,,,-4.06,0.0,,,,,,Increasing,0.04,-2.97,-8.9728,-5.3967,-3.5761,10.48,12.43,453.7963,543.5324,507.7904,472.0484,"vol↑, RSI low","{3: {'yhat': 488.15, 'yhat_lower': 478.84, 'yhat_upper': 497.17}, 5: {'yhat': 490.65, 'yhat_lower': 482.12, 'yhat_upper': 499.28}, 7: {'yhat': 492.88, 'yhat_lower': 484.64, 'yhat_upper': 502.25}, 14: {'yhat': 507.75, 'yhat_lower': 499.04, 'yhat_upper': 516.49}}",SELL,504.1828,True,-3.6,2.4,4.8,
AMZN,,221.05,1.8,27.47,33.09,Neutral,3.09,231.3882,235.669,,,-9.56,0.0,,,,,,Decreasing,0.0526,-8.47,-3.8108,0.1947,-4.0055,8.46,8.46,215.0814,259.4839,236.242,213.0001,RSI low,"{3: {'yhat': 224.84, 'yhat_lower': 218.72, 'yhat_upper': 231.25}, 5: {'yhat': 224.68, 'yhat_lower': 218.57, 'yhat_upper': 230.92}, 7: {'yhat': 224.79, 'yhat_lower': 218.53, 'yhat_upper': 231.05}, 14: {'yhat': 234.35, 'yhat_lower': 228.3, 'yhat_upper': 240.83}}",SELL,229.3043,True,-4.64,3.09,6.18,
META,,597.09,1.35,27.07,28.29,Oversold,2.94,632.8169,643.4381,,,-3.96,0.0,,,,,,Decreasing,0.0098,-2.87,-22.6736,-24.1643,1.4908,15.26,12.01,651.7701,743.3516,638.692,534.0324,RSI low,"{3: {'yhat': 615.57, 'yhat_lower': 597.84, 'yhat_upper': 634.25}, 5: {'yhat': 626.27, 'yhat_lower': 609.11, 'yhat_upper': 644.29}, 7: {'yhat': 634.5, 'yhat_lower': 616.18, 'yhat_upper': 653.45}, 14: {'yhat': 666.7, 'yhat_lower': 648.63, 'yhat_upper': 685.87}}",SELL,613.0428,True,-4.41,2.94,5.88,
FSLR,,252.45,2.69,24.33,47.09,Neutral,5.24,252.7476,256.4867,,,-5.68,0.0,,,,,,Decreasing,0.0588,-4.59,-0.0418,3.2997,-3.3414,18.42,25.1,173.4256,281.3442,257.2405,233.1368,,"{3: {'yhat': 255.16, 'yhat_lower': 244.97, 'yhat_upper': 265.6}, 5: {'yhat': 254.68, 'yhat_lower': 244.02, 'yhat_upper': 264.1}, 7: {'yhat': 255.06, 'yhat_lower': 245.28, 'yhat_upper': 265.67}, 14: {'yhat': 256.4, 'yhat_lower': 246.75, 'yhat_upper': 266.08}}",SELL,259.5273,True,-7.86,5.24,10.48,
INTC,,34.7252,3.29,23.77,39.17,Neutral,5.23,36.3218,37.5841,,,-8.93,0.0,,,,,,Decreasing,0.04,-7.84,-0.9664,-0.5229,-0.4434,16.54,13.28,25.248,42.3128,37.5493,32.7858,RSI low,"{3: {'yhat': 32.48, 'yhat_lower': 31.2, 'yhat_upper': 33.83}, 5: {'yhat': 31.96, 'yhat_lower': 30.72, 'yhat_upper': 33.26}, 7: {'yhat': 31.46, 'yhat_lower': 30.13, 'yhat_upper': 32.83}, 14: {'yhat': 30.1, 'yhat_lower': 28.8, 'yhat_upper': 31.48}}",SELL,40.1768,True,-7.85,5.23,10.46,
AVGO,,346.65,-0.05,23.67,46.22,Neutral,4.64,350.2793,356.1319,,,-0.8,0.0,,,,,,Increasing,0.0417,0.29,-2.2589,-1.4794,-0.7795,42.05,36.6,246.454,381.338,356.232,331.126,vol↑,"{3: {'yhat': 343.73, 'yhat_lower': 332.5, 'yhat_upper': 355.23}, 5: {'yhat': 347.48, 'yhat_lower': 335.73, 'yhat_upper': 357.87}, 7: {'yhat': 348.44, 'yhat_lower': 337.67, 'yhat_upper': 360.14}, 14: {'yhat': 362.8, 'yhat_lower': 352.17, 'yhat_upper': 373.48}}",SELL,351.8858,True,-6.96,4.64,9.28,
UBER,,83.54,0.22,23.64,16.82,Oversold,3.99,91.3801,92.8567,,,-9.19,0.0,,,,,,Increasing,0.0213,-8.1,-2.4404,-1.2678,-1.1726,7.52,9.68,80.6347,100.7926,92.796,84.7994,"vol↑, RSI low","{3: {'yhat': 87.16, 'yhat_lower': 84.76, 'yhat_upper': 89.69}, 5: {'yhat': 85.67, 'yhat_lower': 83.35, 'yhat_upper': 88.11}, 7: {'yhat': 84.61, 'yhat_lower': 82.13, 'yhat_upper': 87.18}, 14: {'yhat': 81.08, 'yhat_lower': 78.64, 'yhat_upper': 83.68}}",SELL,91.0424,True,-5.98,3.99,7.98,
CAT,,552.28,1.13,23.62,48.55,Neutral,3.43,550.2701,557.6286,,,-1.92,0.0,,,,,,Decreasing,0.0417,-0.83,1.0418,5.5524,-4.5106,26.91,23.5,396.6218,592.5874,559.3735,526.1596,above EMA20,"{3: {'yhat': 544.81, 'yhat_lower': 533.69, 'yhat_upper': 556.21}, 5: {'yhat': 545.01, 'yhat_lower': 533.37, 'yhat_upper': 555.3}, 7: {'yhat': 541.5, 'yhat_lower': 530.82, 'yhat_upper': 553.09}, 14: {'yhat': 536.99, 'yhat_lower': 526.46, 'yhat_upper': 547.57}}",SELL,578.0172,True,-5.14,3.43,6.86,
NKE,,63.05,2.64,23.25,48.14,Neutral,2.93,63.9223,63.8,,,3.21,0.0,,,,,,Increasing,0.0037,4.3,-0.753,-0.9465,0.1935,34.9,34.89,67.8823,67.7763,63.5345,59.2927,"vol↑, positive ROC","{3: {'yhat': 63.48, 'yhat_lower': 61.2, 'yhat_upper': 65.88}, 5: {'yhat': 63.87, 'yhat_lower': 61.66, 'yhat_upper': 66.18}, 7: {'yhat': 63.55, 'yhat_lower': 61.19, 'yhat_upper': 65.99}, 14: {'yhat': 64.58, 'yhat_lower': 62.25, 'yhat_upper': 67.04}}",HOLD,60.9534,False,-4.4,2.93,5.86,
NVDA,,183.3662,1.51,22.8,42.19,Neutral,5.04,188.6502,192.8446,,,-2.54,0.0,,,,,,Increasing,0.0417,-1.45,-2.5315,-0.856,-1.6756,20.8,16.99,143.4446,209.5624,193.1738,176.7852,"vol↑, RSI low","{3: {'yhat': 179.68, 'yhat_lower': 173.78, 'yhat_upper': 185.72}, 5: {'yhat': 179.69, 'yhat_lower': 173.51, 'yhat_upper': 185.15}, 7: {'yhat': 178.02, 'yhat_lower': 172.36, 'yhat_upper': 184.16}, 14: {'yhat': 176.07, 'yhat_lower': 170.48, 'yhat_upper': 181.68}}",SELL,191.6386,True,-7.56,5.04,10.08,
CELH,,39.52,0.79,22.66,23.25,Oversold,9.4,47.4425,50.25,,,-4.82,0.0,,,,,,Increasing,0.0278,-3.73,-4.407,-4.2001,-0.2069,3.37,3.86,38.4509,68.3281,49.595,30.8619,"vol↑, RSI low","{3: {'yhat': 37.97, 'yhat_lower': 35.84, 'yhat_upper': 40.21}, 5: {'yhat': 38.01, 'yhat_lower': 35.95, 'yhat_upper': 40.17}, 7: {'yhat': 38.12, 'yhat_lower': 35.92, 'yhat_upper': 40.39}, 14: {'yhat': 39.45, 'yhat_lower': 37.28, 'yhat_upper': 41.75}}",SELL,48.6464,True,-14.1,9.4,18.8,
ZS,,277.47,-0.81,22.09,17.67,Oversold,4.24,304.9096,314.3433,,,-13.29,0.0,,,,,,Increasing,0.0526,-12.2,-9.8338,-4.1503,-5.6835,6.63,5.87,245.7114,350.0566,313.9105,277.7644,"vol↑, RSI low","{3: {'yhat': 283.08, 'yhat_lower': 275.3, 'yhat_upper': 291.04}, 5: {'yhat': 280.17, 'yhat_lower': 272.03, 'yhat_upper': 287.36}, 7: {'yhat': 277.2, 'yhat_lower': 269.74, 'yhat_upper': 285.3}, 14: {'yhat': 273.5, 'yhat_lower': 266.14, 'yhat_upper': 280.9}}",SELL,315.9291,True,-6.36,4.24,8.48,
SHOP,,149.43,3.37,22.04,46.32,Neutral,5.6,153.4258,159.3271,,,-1.96,0.0,,,,,,Increasing,0.0417,-0.87,-4.6004,-3.9491,-0.6514,25.77,18.29,118.8849,184.8637,158.646,132.4283,vol↑,"{3: {'yhat': 144.48, 'yhat_lower': 138.66, 'yhat_upper': 150.61}, 5: {'yhat': 146.05, 'yhat_lower': 140.41, 'yhat_upper': 151.97}, 7: {'yhat': 145.71, 'yhat_lower': 139.69, 'yhat_upper': 151.93}, 14: {'yhat': 149.6, 'yhat_lower': 143.66, 'yhat_upper': 155.89}}",SELL,158.2386,True,-8.4,5.6,11.2,
CRWD,,497.315,-0.8,20.73,29.54,Oversold,4.18,523.4733,533.9798,,,-7.87,0.0,,,,,,Increasing,0.0833,-6.78,-6.0782,1.6792,-7.7574,14.61,15.26,420.3227,566.8968,534.3128,501.7287,"vol↑, RSI low","{3: {'yhat': 504.01, 'yhat_lower': 488.51, 'yhat_upper': 519.88}, 5: {'yhat': 502.9, 'yhat_lower': 486.68, 'yhat_upper': 517.23}, 7: {'yhat': 498.72, 'yhat_lower': 483.85, 'yhat_upper': 514.86}, 14: {'yhat': 498.51, 'yhat_lower': 483.84, 'yhat_upper': 513.25}}",SELL,544.7564,True,-6.27,4.18,8.36,
AMD,,206.04,0.01,19.25,26.0,Oversold,8.19,233.0702,244.0352,,,-11.78,0.0,,,,,,Increasing,0.0417,-10.69,-7.4942,-0.4891,-7.0051,9.13,12.63,152.4785,277.5812,243.591,209.6008,"vol↑, RSI low","{3: {'yhat': 220.5, 'yhat_lower': 212.9, 'yhat_upper': 228.52}, 5: {'yhat': 220.02, 'yhat_lower': 212.66, 'yhat_upper': 227.75}, 7: {'yhat': 215.08, 'yhat_lower': 207.22, 'yhat_upper': 223.21}, 14: {'yhat': 209.63, 'yhat_lower': 201.88, 'yhat_upper': 217.85}}",SELL,256.4636,True,-12.28,8.19,16.38,
