Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,SMA21,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Forecasts,Trade,Trendline Support,Trendline Broken,Stop %,Target1 %,Target2 %,notes
QQQ,,591.04,0.92,27.13,33.23,Neutral,2.23,607.4708,615.4624,,,-3.07,,,,,,,Increasing,0.0417,-1.45,-6.7569,-2.7265,-4.0304,14.42,13.56,538.9785,644.5025,615.3805,586.2585,"vol↑, RSI low","{3: {'yhat': 594.37, 'yhat_lower': 585.73, 'yhat_upper': 603.07}, 5: {'yhat': 596.54, 'yhat_lower': 587.23, 'yhat_upper': 606.28}, 7: {'yhat': 596.1, 'yhat_lower': 586.52, 'yhat_upper': 605.4}, 14: {'yhat': 606.47, 'yhat_lower': 597.54, 'yhat_upper': 615.63}}",SELL,616.4314,True,-3.34,2.23,4.46,
META,,592.45,0.56,26.79,21.83,Oversold,2.94,632.375,643.2171,,,-4.71,,,,,,,Decreasing,0.0098,-3.09,-23.1891,-24.2674,1.0783,12.72,11.16,651.8154,743.5277,638.46,533.3923,RSI low,"{3: {'yhat': 614.25, 'yhat_lower': 596.99, 'yhat_upper': 632.14}, 5: {'yhat': 624.81, 'yhat_lower': 606.61, 'yhat_upper': 642.85}, 7: {'yhat': 632.83, 'yhat_lower': 614.96, 'yhat_upper': 650.69}, 14: {'yhat': 664.85, 'yhat_lower': 646.32, 'yhat_upper': 682.82}}",SELL,613.0428,True,-4.41,2.94,5.88,
CVX,,150.82,0.34,26.49,41.28,Neutral,1.86,152.612,152.8554,,,-1.62,,,,,,,Increasing,0.0043,0.0,-0.4151,-0.0114,-0.4037,17.34,25.22,146.8339,155.9798,152.806,149.6323,"vol↑, RSI low","{3: {'yhat': 152.91, 'yhat_lower': 149.88, 'yhat_upper': 155.97}, 5: {'yhat': 153.79, 'yhat_lower': 150.52, 'yhat_upper': 157.21}, 7: {'yhat': 154.02, 'yhat_lower': 150.66, 'yhat_upper': 157.29}, 14: {'yhat': 152.36, 'yhat_lower': 149.22, 'yhat_upper': 155.57}}",HOLD,150.208,False,-2.79,1.86,3.72,
QCOM,,163.14,2.22,26.44,37.17,Neutral,4.01,169.745,173.4857,,,-4.54,,,,,,,Decreasing,0.0385,-2.92,-2.7854,-0.8781,-1.9073,13.95,14.4,157.5531,187.7663,173.713,159.6597,RSI low,"{3: {'yhat': 162.77, 'yhat_lower': 158.14, 'yhat_upper': 167.58}, 5: {'yhat': 163.35, 'yhat_lower': 158.46, 'yhat_upper': 168.19}, 7: {'yhat': 161.45, 'yhat_lower': 156.65, 'yhat_upper': 166.25}, 14: {'yhat': 163.0, 'yhat_lower': 158.02, 'yhat_upper': 167.83}}",SELL,171.2127,True,-6.02,4.01,8.02,
AMZN,,219.58,1.12,25.76,29.97,Oversold,3.1,231.2482,235.599,,,-10.16,,,,,,,Decreasing,0.0526,-8.54,-3.9741,0.1621,-4.1362,7.29,8.07,215.076,259.621,236.1685,212.716,RSI low,"{3: {'yhat': 224.38, 'yhat_lower': 218.56, 'yhat_upper': 230.24}, 5: {'yhat': 224.18, 'yhat_lower': 217.91, 'yhat_upper': 230.74}, 7: {'yhat': 224.21, 'yhat_lower': 217.76, 'yhat_upper': 230.48}, 14: {'yhat': 233.7, 'yhat_lower': 227.68, 'yhat_upper': 239.87}}",SELL,229.3043,True,-4.65,3.1,6.2,
GDX,,74.01,1.43,25.38,46.8,Neutral,3.95,74.5524,73.4486,,,2.01,,,,,,,Increasing,0.027,3.63,0.1861,0.3156,-0.1294,53.16,58.09,54.6042,79.2958,73.481,67.6662,"vol↑, positive ROC","{3: {'yhat': 77.99, 'yhat_lower': 76.2, 'yhat_upper': 79.85}, 5: {'yhat': 78.43, 'yhat_lower': 76.53, 'yhat_upper': 80.3}, 7: {'yhat': 78.29, 'yhat_lower': 76.44, 'yhat_upper': 80.15}, 14: {'yhat': 77.47, 'yhat_lower': 75.54, 'yhat_upper': 79.33}}",SELL,75.6301,True,-5.93,3.95,7.9,
MSFT,,474.25,-0.87,25.23,20.97,Oversold,2.41,501.6005,508.4252,,,-4.36,,,,,,,Increasing,0.04,-2.74,-9.1406,-5.4302,-3.7104,9.39,12.07,453.7831,543.747,507.7149,471.6829,"vol↑, RSI low","{3: {'yhat': 488.06, 'yhat_lower': 479.84, 'yhat_upper': 496.34}, 5: {'yhat': 490.58, 'yhat_lower': 481.73, 'yhat_upper': 499.84}, 7: {'yhat': 492.79, 'yhat_lower': 483.68, 'yhat_upper': 501.64}, 14: {'yhat': 507.73, 'yhat_lower': 499.23, 'yhat_upper': 516.44}}",SELL,504.1828,True,-3.62,2.41,4.82,
IWM,,235.62,2.84,24.88,44.87,Neutral,2.2,239.0498,241.4505,,,-2.48,,,,,,,Increasing,0.0263,-0.86,-3.0992,-2.2943,-0.805,18.42,13.56,220.2013,252.9205,241.0515,229.1824,"vol↑, RSI low","{3: {'yhat': 234.5, 'yhat_lower': 230.65, 'yhat_upper': 238.21}, 5: {'yhat': 235.1, 'yhat_lower': 231.43, 'yhat_upper': 238.87}, 7: {'yhat': 234.4, 'yhat_lower': 230.47, 'yhat_upper': 238.25}, 14: {'yhat': 233.65, 'yhat_lower': 229.88, 'yhat_upper': 237.52}}",SELL,240.8811,True,-3.3,2.2,4.4,
FSLR,,248.92,1.25,23.69,41.78,Neutral,5.27,252.4114,256.3186,,,-6.99,,,,,,,Decreasing,0.0588,-5.37,-0.434,3.2212,-3.6552,15.51,24.14,173.4004,281.3663,257.064,232.7617,RSI low,"{3: {'yhat': 253.53, 'yhat_lower': 243.74, 'yhat_upper': 264.22}, 5: {'yhat': 252.84, 'yhat_lower': 242.82, 'yhat_upper': 263.22}, 7: {'yhat': 252.94, 'yhat_lower': 242.45, 'yhat_upper': 263.31}, 14: {'yhat': 253.91, 'yhat_lower': 244.13, 'yhat_upper': 264.95}}",SELL,259.5273,True,-7.9,5.27,10.54,
INTC,,34.105,1.44,22.37,33.12,Neutral,5.24,36.2628,37.5545,,,-10.56,,,,,,,Decreasing,0.04,-8.94,-1.0353,-0.5367,-0.4986,13.57,12.29,25.2409,42.3665,37.5183,32.67,RSI low,"{3: {'yhat': 32.3, 'yhat_lower': 30.95, 'yhat_upper': 33.6}, 5: {'yhat': 31.76, 'yhat_lower': 30.48, 'yhat_upper': 33.09}, 7: {'yhat': 31.23, 'yhat_lower': 29.85, 'yhat_upper': 32.58}, 14: {'yhat': 29.85, 'yhat_lower': 28.53, 'yhat_upper': 31.21}}",SELL,40.1768,True,-7.86,5.24,10.48,
UBER,,83.61,0.3,21.76,17.31,Oversold,3.99,91.3868,92.86,,,-9.11,,,,,,,Increasing,0.0213,-7.49,-2.4326,-1.2662,-1.1664,7.69,9.74,80.6322,100.7791,92.7995,84.8199,"vol↑, RSI low","{3: {'yhat': 87.11, 'yhat_lower': 84.7, 'yhat_upper': 89.74}, 5: {'yhat': 85.61, 'yhat_lower': 83.15, 'yhat_upper': 88.17}, 7: {'yhat': 84.55, 'yhat_lower': 81.97, 'yhat_upper': 87.1}, 14: {'yhat': 80.99, 'yhat_lower': 78.59, 'yhat_upper': 83.71}}",SELL,91.0424,True,-5.98,3.99,7.98,
CELH,,39.3365,0.32,20.55,22.03,Oversold,9.44,47.4251,50.2413,,,-5.26,,,,,,,Increasing,0.0278,-3.64,-4.4274,-4.2042,-0.2233,3.1,3.77,38.4503,68.3399,49.5858,30.8318,"vol↑, RSI low","{3: {'yhat': 37.99, 'yhat_lower': 35.73, 'yhat_upper': 40.17}, 5: {'yhat': 38.04, 'yhat_lower': 35.88, 'yhat_upper': 40.25}, 7: {'yhat': 38.15, 'yhat_lower': 35.84, 'yhat_upper': 40.42}, 14: {'yhat': 39.5, 'yhat_lower': 37.29, 'yhat_upper': 41.78}}",SELL,48.6464,True,-14.16,9.44,18.88,
AVGO,,343.03,-1.09,20.47,42.79,Neutral,4.69,349.9346,355.9595,,,-1.83,,,,,,,Increasing,0.0417,-0.21,-2.6611,-1.5598,-1.1013,39.48,35.75,246.4025,381.4978,356.051,330.6042,"vol↑, RSI low","{3: {'yhat': 342.21, 'yhat_lower': 331.18, 'yhat_upper': 354.27}, 5: {'yhat': 345.78, 'yhat_lower': 334.48, 'yhat_upper': 357.49}, 7: {'yhat': 346.5, 'yhat_lower': 334.68, 'yhat_upper': 358.2}, 14: {'yhat': 360.56, 'yhat_lower': 349.52, 'yhat_upper': 373.01}}",SELL,351.8858,True,-7.04,4.69,9.38,
ZS,,275.3775,-1.56,20.47,16.85,Oversold,4.27,304.7103,314.2437,,,-13.95,,,,,,,Increasing,0.0526,-12.33,-10.0663,-4.1968,-5.8695,5.58,5.52,245.7022,350.4054,313.8059,277.2064,"vol↑, RSI low","{3: {'yhat': 282.7, 'yhat_lower': 274.57, 'yhat_upper': 290.53}, 5: {'yhat': 279.77, 'yhat_lower': 272.02, 'yhat_upper': 287.73}, 7: {'yhat': 276.75, 'yhat_lower': 268.43, 'yhat_upper': 284.88}, 14: {'yhat': 273.06, 'yhat_lower': 265.11, 'yhat_upper': 281.25}}",SELL,315.9291,True,-6.4,4.27,8.54,
CAT,,553.265,1.31,19.14,49.46,Neutral,3.42,550.3639,557.6755,,,-1.75,,,,,,,Decreasing,0.0417,-0.13,1.1512,5.5743,-4.4231,27.61,23.73,396.5156,592.5953,559.4228,526.2502,above EMA20,"{3: {'yhat': 544.69, 'yhat_lower': 534.05, 'yhat_upper': 556.31}, 5: {'yhat': 544.85, 'yhat_lower': 533.96, 'yhat_upper': 556.14}, 7: {'yhat': 541.32, 'yhat_lower': 529.92, 'yhat_upper': 552.6}, 14: {'yhat': 536.71, 'yhat_lower': 526.07, 'yhat_upper': 548.71}}",SELL,578.0172,True,-5.13,3.42,6.84,
NVDA,,180.9001,0.14,18.86,37.66,Neutral,5.03,188.4153,192.7271,,,-3.85,,,,,,,Increasing,0.0417,-2.23,-2.8055,-0.9108,-1.8948,18.15,16.1,143.4022,209.7833,193.0505,176.3177,"vol↑, RSI low","{3: {'yhat': 179.08, 'yhat_lower': 172.82, 'yhat_upper': 185.1}, 5: {'yhat': 179.04, 'yhat_lower': 173.07, 'yhat_upper': 185.16}, 7: {'yhat': 177.27, 'yhat_lower': 170.87, 'yhat_upper': 183.53}, 14: {'yhat': 175.27, 'yhat_lower': 169.15, 'yhat_upper': 181.57}}",SELL,191.6386,True,-7.54,5.03,10.06,
NKE,,63.31,3.06,18.72,49.71,Neutral,2.91,63.947,63.8124,,,3.63,,,,,,,Increasing,0.0037,5.25,-0.7241,-0.9407,0.2166,36.35,35.38,67.8847,67.7847,63.5475,59.3103,"vol↑, positive ROC","{3: {'yhat': 63.46, 'yhat_lower': 61.19, 'yhat_upper': 65.94}, 5: {'yhat': 63.84, 'yhat_lower': 61.52, 'yhat_upper': 66.25}, 7: {'yhat': 63.52, 'yhat_lower': 61.09, 'yhat_upper': 65.93}, 14: {'yhat': 64.52, 'yhat_lower': 62.25, 'yhat_upper': 67.08}}",HOLD,60.9534,False,-4.36,2.91,5.82,
CRWD,,491.3,-2.0,18.38,27.3,Oversold,4.23,522.9005,533.6933,,,-8.99,,,,,,,Increasing,0.0833,-7.37,-6.7465,1.5455,-8.292,12.37,14.51,420.2857,568.1098,534.012,499.9143,"vol↑, RSI low","{3: {'yhat': 503.55, 'yhat_lower': 487.26, 'yhat_upper': 519.22}, 5: {'yhat': 502.45, 'yhat_lower': 486.93, 'yhat_upper': 518.38}, 7: {'yhat': 498.19, 'yhat_lower': 481.54, 'yhat_upper': 514.48}, 14: {'yhat': 498.19, 'yhat_lower': 482.27, 'yhat_upper': 514.58}}",SELL,544.7564,True,-6.35,4.23,8.46,
SHOP,,147.65,2.14,18.22,42.74,Neutral,5.59,153.2563,159.2424,,,-3.12,,,,,,,Increasing,0.0417,-1.5,-4.7982,-3.9886,-0.8096,24.2,17.77,118.8674,184.9182,158.557,132.1958,"vol↑, RSI low","{3: {'yhat': 144.12, 'yhat_lower': 138.38, 'yhat_upper': 150.39}, 5: {'yhat': 145.67, 'yhat_lower': 139.79, 'yhat_upper': 151.76}, 7: {'yhat': 145.28, 'yhat_lower': 139.13, 'yhat_upper': 151.36}, 14: {'yhat': 149.15, 'yhat_lower': 143.42, 'yhat_upper': 155.63}}",SELL,158.2386,True,-8.38,5.59,11.18,
PLTR,,154.635,-0.71,17.83,24.0,Oversold,7.82,175.4624,182.1576,,,-13.09,,,,,,,Increasing,0.0526,-11.47,-7.5332,-3.7489,-3.7843,7.96,7.62,119.0709,211.504,182.034,152.564,"vol↑, RSI low","{3: {'yhat': 159.71, 'yhat_lower': 152.79, 'yhat_upper': 166.36}, 5: {'yhat': 159.43, 'yhat_lower': 152.85, 'yhat_upper': 166.2}, 7: {'yhat': 158.74, 'yhat_lower': 151.67, 'yhat_upper': 165.65}, 14: {'yhat': 161.66, 'yhat_lower': 154.9, 'yhat_upper': 168.62}}",SELL,180.9321,True,-11.73,7.82,15.64,
AMD,,204.0326,-0.96,17.66,25.17,Oversold,8.28,232.879,243.9396,,,-12.63,,,,,,,Increasing,0.0417,-11.01,-7.7172,-0.5337,-7.1835,8.15,12.3,152.4325,277.9563,243.4906,209.025,"vol↑, RSI low","{3: {'yhat': 220.34, 'yhat_lower': 212.76, 'yhat_upper': 228.61}, 5: {'yhat': 219.86, 'yhat_lower': 212.11, 'yhat_upper': 227.9}, 7: {'yhat': 214.9, 'yhat_lower': 206.79, 'yhat_upper': 222.93}, 14: {'yhat': 209.52, 'yhat_lower': 201.95, 'yhat_upper': 218.07}}",SELL,256.4636,True,-12.42,8.28,16.56,
