Symbol,Sector,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,SMA21,Trend,Sentiment Bar,Momentum,News Sentiment,Distance to EMA%,Exhaustion,Pullback Window,Breakout Window,Exp Ride Length,Vol Shape,Freshness Index,Rel Momentum,MACD,MACD Signal,MACD Hist,Stoch %K,Stoch %D,VWAP,BB Upper,BB Middle,BB Lower,Why This Stock,Forecasts,Trade,Trendline Support,Trendline Broken,Stop %,Target1 %,Target2 %,notes
TNDM,,21.28,9.13,63.11,83.4,Overbought,6.96,17.2612,16.5343,,,30.87,0.0,,,,,,Increasing,0.0032,"Ticker
SPY    32.65
dtype: float64",1.3295,0.9393,0.3902,93.19,90.91,19.3169,20.959,16.6135,12.268,"vol↑, above EMA20, positive ROC","{3: {'yhat': 20.9, 'yhat_lower': 19.42, 'yhat_upper': 22.37}, 5: {'yhat': 21.41, 'yhat_lower': 20.01, 'yhat_upper': 22.84}, 7: {'yhat': 21.54, 'yhat_lower': 20.14, 'yhat_upper': 23.04}, 14: {'yhat': 22.53, 'yhat_lower': 21.11, 'yhat_upper': 23.95}}",SELL,16.9924,False,-10.44,6.96,13.92,
BRKR,,47.27,7.82,63.06,87.2,Overbought,3.79,41.3324,40.729,,,18.38,0.0,,,,,,Increasing,0.0032,"Ticker
SPY    20.16
dtype: float64",1.6878,1.2384,0.4494,90.42,88.84,40.0351,45.7708,40.8155,35.8602,"vol↑, above EMA20, positive ROC","{3: {'yhat': 46.09, 'yhat_lower': 44.13, 'yhat_upper': 47.88}, 5: {'yhat': 46.6, 'yhat_lower': 44.85, 'yhat_upper': 48.49}, 7: {'yhat': 47.03, 'yhat_lower': 45.14, 'yhat_upper': 48.79}, 14: {'yhat': 47.73, 'yhat_lower': 45.93, 'yhat_upper': 49.67}}",SELL,41.9501,False,-5.68,3.79,7.58,
FANG,,146.44,0.13,63.05,53.48,Neutral,3.34,144.779,143.7636,,,2.64,0.0,,,,,,Increasing,0.0027,"Ticker
SPY    4.42
dtype: float64",1.4249,1.2245,0.2004,64.67,74.0,145.4847,151.0594,143.7086,136.3578,"vol↑, above EMA20, positive ROC","{3: {'yhat': 146.84, 'yhat_lower': 141.62, 'yhat_upper': 152.47}, 5: {'yhat': 146.99, 'yhat_lower': 141.38, 'yhat_upper': 152.63}, 7: {'yhat': 145.55, 'yhat_lower': 140.57, 'yhat_upper': 150.9}, 14: {'yhat': 138.78, 'yhat_lower': 133.7, 'yhat_upper': 143.87}}",HOLD,142.6967,False,-5.01,3.34,6.68,
TXNM,,58.08,0.5,62.66,80.14,Overbought,0.5,57.435,57.3262,,,1.29,0.0,,,,,,Increasing,1.0,"Ticker
SPY    3.07
dtype: float64",0.2609,0.2465,0.0144,86.3,84.99,53.347,58.2845,57.3525,56.4205,"vol↑, above EMA20, positive ROC","{3: {'yhat': 58.65, 'yhat_lower': 57.74, 'yhat_upper': 59.58}, 5: {'yhat': 58.91, 'yhat_lower': 58.02, 'yhat_upper': 59.83}, 7: {'yhat': 59.06, 'yhat_lower': 58.15, 'yhat_upper': 59.95}, 14: {'yhat': 59.02, 'yhat_lower': 58.03, 'yhat_upper': 60.0}}",SELL,57.3481,False,-0.75,0.5,1.0,
GEHC,,76.45,2.27,62.31,64.78,Neutral,2.83,74.1165,74.7129,,,4.65,0.0,,,,,,Decreasing,0.0035,"Ticker
SPY    6.43
dtype: float64",-0.1566,-0.5015,0.3449,64.68,40.2,75.2152,78.9266,74.5415,70.1564,"above EMA20, positive ROC","{3: {'yhat': 74.31, 'yhat_lower': 71.64, 'yhat_upper': 76.91}, 5: {'yhat': 75.0, 'yhat_lower': 72.44, 'yhat_upper': 77.48}, 7: {'yhat': 75.24, 'yhat_lower': 72.94, 'yhat_upper': 77.75}, 14: {'yhat': 75.93, 'yhat_lower': 73.28, 'yhat_upper': 78.28}}",HOLD,73.0568,False,-4.24,2.83,5.66,
SOLV,,82.9,4.26,62.08,90.4,Overbought,2.86,74.6151,72.7533,,,15.91,0.0,,,,,,Increasing,0.0037,"Ticker
SPY    17.69
dtype: float64",2.5161,1.3233,1.1928,92.51,93.8,72.5875,81.5563,72.819,64.0817,"vol↑, above EMA20, positive ROC","{3: {'yhat': 81.55, 'yhat_lower': 79.33, 'yhat_upper': 83.7}, 5: {'yhat': 82.38, 'yhat_lower': 80.13, 'yhat_upper': 84.36}, 7: {'yhat': 83.0, 'yhat_lower': 80.82, 'yhat_upper': 85.16}, 14: {'yhat': 83.58, 'yhat_lower': 81.43, 'yhat_upper': 85.73}}",SELL,72.0176,False,-4.29,2.86,5.72,
KIE,,58.99,1.39,62.04,61.72,Neutral,1.48,58.2129,57.7581,,,0.63,0.0,,,,,,Increasing,0.0028,"Ticker
SPY    2.41
dtype: float64",0.2671,0.2468,0.0203,72.55,71.52,57.6875,60.1832,57.788,55.3928,"vol↑, above EMA20, positive ROC","{3: {'yhat': 58.78, 'yhat_lower': 57.86, 'yhat_upper': 59.82}, 5: {'yhat': 58.51, 'yhat_lower': 57.48, 'yhat_upper': 59.55}, 7: {'yhat': 58.21, 'yhat_lower': 57.23, 'yhat_upper': 59.27}, 14: {'yhat': 56.76, 'yhat_lower': 55.7, 'yhat_upper': 57.77}}",HOLD,57.3461,False,-2.22,1.48,2.96,
IMAX,,36.04,1.81,61.66,63.27,Neutral,3.6,34.5744,34.1829,,,4.52,0.0,,,,,,Decreasing,0.3333,"Ticker
SPY    6.3
dtype: float64",0.736,0.7182,0.0178,78.39,82.65,27.668,37.2121,34.307,31.4019,"above EMA20, positive ROC","{3: {'yhat': 36.46, 'yhat_lower': 35.76, 'yhat_upper': 37.18}, 5: {'yhat': 36.67, 'yhat_lower': 35.94, 'yhat_upper': 37.37}, 7: {'yhat': 36.72, 'yhat_lower': 35.98, 'yhat_upper': 37.43}, 14: {'yhat': 36.84, 'yhat_lower': 36.08, 'yhat_upper': 37.53}}",HOLD,34.2589,False,-5.4,3.6,7.2,
GTLS,,203.5,0.04,60.98,75.7,Overbought,0.44,202.11,201.45,,,1.42,0.0,,,,,,Increasing,0.0033,"Ticker
SPY    3.2
dtype: float64",0.8844,0.834,0.0504,88.76,92.05,184.6845,205.5629,201.549,197.5351,"vol↑, above EMA20, positive ROC","{3: {'yhat': 208.77, 'yhat_lower': 201.6, 'yhat_upper': 215.96}, 5: {'yhat': 212.21, 'yhat_lower': 204.73, 'yhat_upper': 219.72}, 7: {'yhat': 213.1, 'yhat_lower': 206.02, 'yhat_upper': 219.79}, 14: {'yhat': 216.6, 'yhat_lower': 209.66, 'yhat_upper': 223.02}}",HOLD,201.7836,False,-0.66,0.44,0.88,
VTR,,79.24,-0.68,60.68,74.97,Overbought,1.37,76.2675,75.5776,,,4.17,0.0,,,,,,Decreasing,0.3333,"Ticker
SPY    5.95
dtype: float64",1.8394,1.7799,0.0594,89.7,93.67,65.2425,81.9725,75.837,69.7015,"above EMA20, positive ROC","{3: {'yhat': 79.67, 'yhat_lower': 78.4, 'yhat_upper': 81.01}, 5: {'yhat': 79.65, 'yhat_lower': 78.37, 'yhat_upper': 80.93}, 7: {'yhat': 79.65, 'yhat_lower': 78.35, 'yhat_upper': 80.88}, 14: {'yhat': 78.57, 'yhat_lower': 77.34, 'yhat_upper': 79.83}}",HOLD,76.0028,False,-2.06,1.37,2.74,
HDB,,36.67,-0.57,60.65,53.05,Neutral,1.62,36.4351,36.5,,,2.4,0.0,,,,,,Increasing,0.0082,"Ticker
SPY    4.18
dtype: float64",0.1552,0.1415,0.0137,63.62,70.47,33.9213,37.3264,36.487,35.6476,"vol↑, above EMA20, positive ROC","{3: {'yhat': 37.44, 'yhat_lower': 36.79, 'yhat_upper': 38.1}, 5: {'yhat': 37.72, 'yhat_lower': 37.13, 'yhat_upper': 38.34}, 7: {'yhat': 37.86, 'yhat_lower': 37.3, 'yhat_upper': 38.49}, 14: {'yhat': 38.22, 'yhat_lower': 37.63, 'yhat_upper': 38.81}}",HOLD,36.3643,False,-2.43,1.62,3.24,
RGLD,,184.6,0.44,60.4,50.62,Neutral,3.42,184.3776,180.949,,,4.99,0.0,,,,,,Increasing,0.027,"Ticker
SPY    6.77
dtype: float64",0.6893,0.031,0.6582,64.04,64.92,171.7122,194.5267,180.873,167.2193,"vol↑, above EMA20, positive ROC","{3: {'yhat': 195.56, 'yhat_lower': 190.69, 'yhat_upper': 200.77}, 5: {'yhat': 197.44, 'yhat_lower': 192.85, 'yhat_upper': 202.13}, 7: {'yhat': 198.21, 'yhat_lower': 193.59, 'yhat_upper': 202.98}, 14: {'yhat': 198.11, 'yhat_lower': 193.41, 'yhat_upper': 203.04}}",HOLD,181.7025,False,-5.13,3.42,6.84,
UUP,,28.39,-0.07,60.38,72.62,Overbought,0.34,28.1668,28.1648,,,0.82,0.0,,,,,,Increasing,0.0032,"Ticker
SPY    2.6
dtype: float64",0.09,0.0761,0.0139,94.47,82.89,28.1188,28.4776,28.1775,27.8774,"vol↑, above EMA20, positive ROC","{3: {'yhat': 28.17, 'yhat_lower': 28.0, 'yhat_upper': 28.35}, 5: {'yhat': 28.15, 'yhat_lower': 27.97, 'yhat_upper': 28.33}, 7: {'yhat': 28.12, 'yhat_lower': 27.94, 'yhat_upper': 28.29}, 14: {'yhat': 28.13, 'yhat_lower': 27.96, 'yhat_upper': 28.31}}",HOLD,28.2892,False,-0.51,0.34,0.68,
COCO,,48.32,4.54,60.3,76.4,Overbought,4.25,43.896,43.1383,,,14.75,0.0,,,,,,Decreasing,1.0,"Ticker
SPY    16.53
dtype: float64",1.5529,0.9625,0.5904,70.18,65.81,36.7867,48.1051,43.312,38.5189,"above EMA20, positive ROC","{3: {'yhat': 47.36, 'yhat_lower': 45.87, 'yhat_upper': 48.76}, 5: {'yhat': 47.91, 'yhat_lower': 46.4, 'yhat_upper': 49.46}, 7: {'yhat': 47.94, 'yhat_lower': 46.51, 'yhat_upper': 49.25}, 14: {'yhat': 48.34, 'yhat_lower': 46.84, 'yhat_upper': 49.85}}",HOLD,43.4498,False,-6.38,4.25,8.5,
HAE,,78.79,4.89,60.26,95.44,Overbought,4.44,66.8734,63.3171,,,15.26,0.0,,,,,,Increasing,0.0028,"Ticker
SPY    17.04
dtype: float64",5.5735,5.1855,0.3881,97.11,97.13,63.8875,87.2619,63.92,40.5781,"vol↑, above EMA20, positive ROC","{3: {'yhat': 79.86, 'yhat_lower': 76.67, 'yhat_upper': 83.1}, 5: {'yhat': 80.03, 'yhat_lower': 76.6, 'yhat_upper': 83.17}, 7: {'yhat': 79.24, 'yhat_lower': 76.1, 'yhat_upper': 82.36}, 14: {'yhat': 75.93, 'yhat_lower': 72.87, 'yhat_upper': 78.96}}",SELL,63.2001,False,-6.66,4.44,8.88,
LTM,,45.33,-2.24,60.1,50.07,Neutral,3.58,45.1361,44.9038,,,2.98,0.0,,,,,,Increasing,0.0127,"Ticker
SPY    4.76
dtype: float64",0.4471,0.2716,0.1755,62.15,66.35,41.2074,46.984,44.913,42.842,"vol↑, above EMA20, positive ROC","{3: {'yhat': 46.71, 'yhat_lower': 45.87, 'yhat_upper': 47.56}, 5: {'yhat': 47.49, 'yhat_lower': 46.6, 'yhat_upper': 48.4}, 7: {'yhat': 47.59, 'yhat_lower': 46.75, 'yhat_upper': 48.46}, 14: {'yhat': 48.35, 'yhat_lower': 47.48, 'yhat_upper': 49.2}}",HOLD,42.7277,False,-5.37,3.58,7.16,
ROL,,60.31,1.14,60.09,73.22,Overbought,1.75,58.3294,58.023,,,3.22,0.0,,,,,,Decreasing,1.0,"Ticker
SPY    5.0
dtype: float64",0.6107,0.447,0.1637,84.26,78.17,54.2034,61.1122,58.103,55.0938,"above EMA20, positive ROC","{3: {'yhat': 58.85, 'yhat_lower': 57.83, 'yhat_upper': 59.75}, 5: {'yhat': 58.54, 'yhat_lower': 57.47, 'yhat_upper': 59.49}, 7: {'yhat': 58.49, 'yhat_lower': 57.57, 'yhat_upper': 59.57}, 14: {'yhat': 57.55, 'yhat_lower': 56.6, 'yhat_upper': 58.56}}",HOLD,57.582,False,-2.62,1.75,3.5,
STAA,,28.0,2.38,60.02,66.46,Neutral,4.1,26.5591,26.4833,,,5.46,0.0,,,,,,Decreasing,0.0028,"Ticker
SPY    7.24
dtype: float64",0.2529,0.0601,0.1928,83.79,67.94,22.5013,28.1525,26.494,24.8355,"above EMA20, positive ROC","{3: {'yhat': 26.38, 'yhat_lower': 25.07, 'yhat_upper': 27.65}, 5: {'yhat': 26.0, 'yhat_lower': 24.82, 'yhat_upper': 27.23}, 7: {'yhat': 25.86, 'yhat_lower': 24.59, 'yhat_upper': 27.12}, 14: {'yhat': 24.84, 'yhat_lower': 23.61, 'yhat_upper': 26.09}}",HOLD,25.1539,False,-6.15,4.1,8.2,
JMST,,50.96,0.02,59.94,73.46,Overbought,0.09,50.906,50.8952,,,0.13,0.0,,,,,,Increasing,0.3333,"Ticker
SPY    1.91
dtype: float64",0.0247,0.0209,0.0038,60.99,66.39,50.2728,50.989,50.8975,50.8059,"vol↑, above EMA20, positive ROC","{3: {'yhat': 50.94, 'yhat_lower': 50.92, 'yhat_upper': 50.97}, 5: {'yhat': 50.94, 'yhat_lower': 50.91, 'yhat_upper': 50.96}, 7: {'yhat': 50.92, 'yhat_lower': 50.89, 'yhat_upper': 50.95}, 14: {'yhat': 50.78, 'yhat_lower': 50.72, 'yhat_upper': 50.85}}",HOLD,50.9057,False,-0.14,0.09,0.18,
RRC,,38.08,-0.29,59.63,50.72,Neutral,3.29,37.8086,37.451,,,1.33,0.0,,,,,,Increasing,0.0065,"Ticker
SPY    3.11
dtype: float64",0.3914,0.383,0.0084,66.13,79.91,36.8236,39.9811,37.4425,34.9039,"vol↑, above EMA20, positive ROC","{3: {'yhat': 38.9, 'yhat_lower': 37.65, 'yhat_upper': 40.08}, 5: {'yhat': 39.25, 'yhat_lower': 38.07, 'yhat_upper': 40.57}, 7: {'yhat': 38.86, 'yhat_lower': 37.63, 'yhat_upper': 40.08}, 14: {'yhat': 38.25, 'yhat_lower': 36.98, 'yhat_upper': 39.52}}",HOLD,37.6998,False,-4.94,3.29,6.58,
OHI,,45.04,1.01,59.62,72.31,Overbought,2.03,43.2032,42.6619,,,3.45,0.0,,,,,,Decreasing,0.25,"Ticker
SPY    5.23
dtype: float64",0.9167,0.8804,0.0363,85.84,88.8,37.1534,46.7577,42.8027,38.8478,"above EMA20, positive ROC","{3: {'yhat': 44.92, 'yhat_lower': 44.33, 'yhat_upper': 45.51}, 5: {'yhat': 44.78, 'yhat_lower': 44.17, 'yhat_upper': 45.4}, 7: {'yhat': 44.69, 'yhat_lower': 44.1, 'yhat_upper': 45.28}, 14: {'yhat': 43.97, 'yhat_lower': 43.39, 'yhat_upper': 44.59}}",HOLD,41.8668,False,-3.04,2.03,4.06,
ARQT,,29.49,7.9,59.5,78.25,Overbought,5.51,24.9945,24.7595,,,21.71,0.0,,,,,,Decreasing,1.0,"Ticker
SPY    23.49
dtype: float64",1.461,1.0481,0.4129,84.33,83.92,16.1084,29.1199,24.992,20.8641,"above EMA20, positive ROC","{3: {'yhat': 27.92, 'yhat_lower': 26.93, 'yhat_upper': 28.87}, 5: {'yhat': 28.56, 'yhat_lower': 27.61, 'yhat_upper': 29.59}, 7: {'yhat': 28.79, 'yhat_lower': 27.8, 'yhat_upper': 29.76}, 14: {'yhat': 29.88, 'yhat_lower': 28.81, 'yhat_upper': 30.83}}",HOLD,25.3692,False,-8.26,5.51,11.02,
WMG,,30.69,3.37,59.29,54.21,Neutral,2.99,30.6427,30.6066,,,2.17,0.0,,,,,,Increasing,0.0036,"Ticker
SPY    3.95
dtype: float64",-0.2765,-0.4306,0.1541,58.16,42.75,30.6811,32.0954,30.5063,28.9171,"vol↑, above EMA20, positive ROC","{3: {'yhat': 30.43, 'yhat_lower': 29.75, 'yhat_upper': 31.08}, 5: {'yhat': 30.67, 'yhat_lower': 29.99, 'yhat_upper': 31.39}, 7: {'yhat': 30.88, 'yhat_lower': 30.16, 'yhat_upper': 31.57}, 14: {'yhat': 31.32, 'yhat_lower': 30.66, 'yhat_upper': 32.0}}",HOLD,29.7856,False,-4.49,2.99,5.98,
SBSW,,11.09,-0.72,59.28,49.82,Neutral,5.56,11.0465,10.8919,,,3.84,0.0,,,,,,Increasing,0.027,"Ticker
SPY    5.62
dtype: float64",0.0904,0.0729,0.0175,65.43,67.25,6.5797,11.9041,10.8805,9.8569,"vol↑, above EMA20, positive ROC","{3: {'yhat': 11.62, 'yhat_lower': 11.26, 'yhat_upper': 11.99}, 5: {'yhat': 11.7, 'yhat_lower': 11.32, 'yhat_upper': 12.11}, 7: {'yhat': 11.65, 'yhat_lower': 11.28, 'yhat_upper': 12.06}, 14: {'yhat': 11.55, 'yhat_lower': 11.14, 'yhat_upper': 11.95}}",SELL,11.6056,True,-8.34,5.56,11.12,
ARMN,,11.63,2.38,59.19,65.5,Neutral,4.81,10.836,10.4805,,,18.07,0.0,,,,,,Decreasing,0.3333,"Ticker
SPY    19.85
dtype: float64",0.4167,0.3391,0.0776,80.23,85.5,7.3262,12.3647,10.508,8.6513,"above EMA20, positive ROC","{3: {'yhat': 12.24, 'yhat_lower': 11.93, 'yhat_upper': 12.56}, 5: {'yhat': 12.41, 'yhat_lower': 12.09, 'yhat_upper': 12.73}, 7: {'yhat': 12.36, 'yhat_lower': 12.07, 'yhat_upper': 12.68}, 14: {'yhat': 12.14, 'yhat_lower': 11.83, 'yhat_upper': 12.45}}",HOLD,10.6868,False,-7.22,4.81,9.62,
IEF,,97.19,0.33,59.08,67.39,Neutral,0.33,96.725,96.7266,,,0.52,0.0,,,,,,Increasing,0.0323,"Ticker
SPY    2.3
dtype: float64",0.0611,0.0029,0.0582,82.93,71.48,93.4963,97.2502,96.7038,96.1573,"vol↑, above EMA20, positive ROC","{3: {'yhat': 97.59, 'yhat_lower': 97.06, 'yhat_upper': 98.13}, 5: {'yhat': 97.83, 'yhat_lower': 97.3, 'yhat_upper': 98.35}, 7: {'yhat': 98.06, 'yhat_lower': 97.57, 'yhat_upper': 98.56}, 14: {'yhat': 98.34, 'yhat_lower': 97.85, 'yhat_upper': 98.85}}",HOLD,96.8914,False,-0.5,0.33,0.66,
VGIT,,60.36,0.25,59.01,70.04,Overbought,0.24,60.1059,60.0915,,,0.43,0.0,,,,,,Increasing,1.0,"Ticker
SPY    2.21
dtype: float64",0.0472,0.0172,0.03,85.45,76.33,58.1134,60.333,60.0832,59.8333,"vol↑, above EMA20, positive ROC","{3: {'yhat': 60.12, 'yhat_lower': 59.91, 'yhat_upper': 60.33}, 5: {'yhat': 60.02, 'yhat_lower': 59.83, 'yhat_upper': 60.22}, 7: {'yhat': 59.91, 'yhat_lower': 59.7, 'yhat_upper': 60.12}, 14: {'yhat': 59.03, 'yhat_lower': 58.82, 'yhat_upper': 59.25}}",HOLD,60.1557,False,-0.36,0.24,0.48,
IEI,,120.08,0.22,58.85,71.29,Overbought,0.22,119.6021,119.5672,,,0.4,0.0,,,,,,Increasing,1.0,"Ticker
SPY    2.18
dtype: float64",0.0954,0.0378,0.0575,85.91,77.56,116.2186,120.0015,119.5539,119.1063,"vol↑, above EMA20, positive ROC","{3: {'yhat': 119.92, 'yhat_lower': 119.55, 'yhat_upper': 120.29}, 5: {'yhat': 119.88, 'yhat_lower': 119.52, 'yhat_upper': 120.24}, 7: {'yhat': 119.83, 'yhat_lower': 119.46, 'yhat_upper': 120.19}, 14: {'yhat': 118.97, 'yhat_lower': 118.55, 'yhat_upper': 119.34}}",HOLD,119.6876,False,-0.33,0.22,0.44,
CTSH,,75.98,5.02,58.84,73.98,Overbought,2.39,71.9409,71.9675,,,4.25,0.0,,,,,,Decreasing,0.0036,"Ticker
SPY    6.03
dtype: float64",0.854,0.8256,0.0283,59.18,42.07,74.8346,75.9856,72.1876,68.3897,"above EMA20, positive ROC","{3: {'yhat': 72.49, 'yhat_lower': 70.84, 'yhat_upper': 73.93}, 5: {'yhat': 72.73, 'yhat_lower': 71.2, 'yhat_upper': 74.37}, 7: {'yhat': 72.14, 'yhat_lower': 70.55, 'yhat_upper': 73.76}, 14: {'yhat': 72.2, 'yhat_lower': 70.66, 'yhat_upper': 73.8}}",HOLD,70.3933,False,-3.58,2.39,4.78,
SPTI,,29.04,0.21,58.84,68.87,Neutral,0.25,28.9242,28.9184,,,0.38,0.0,,,,,,Increasing,1.0,"Ticker
SPY    2.16
dtype: float64",0.0223,0.0083,0.014,85.34,76.47,27.9269,29.0347,28.9145,28.7942,"vol↑, above EMA20, positive ROC","{3: {'yhat': 28.97, 'yhat_lower': 28.86, 'yhat_upper': 29.06}, 5: {'yhat': 28.94, 'yhat_lower': 28.84, 'yhat_upper': 29.04}, 7: {'yhat': 28.9, 'yhat_lower': 28.81, 'yhat_upper': 29.0}, 14: {'yhat': 28.57, 'yhat_lower': 28.47, 'yhat_upper': 28.68}}",HOLD,28.9499,False,-0.38,0.25,0.5,
HCA,,491.0,3.09,58.78,73.69,Overbought,2.72,468.191,470.2562,,,3.02,0.0,,,,,,Decreasing,1.0,"Ticker
SPY    4.8
dtype: float64",7.7075,7.6123,0.0952,87.92,89.64,361.4968,486.9765,471.417,455.8575,"above EMA20, positive ROC","{3: {'yhat': 475.81, 'yhat_lower': 467.51, 'yhat_upper': 483.49}, 5: {'yhat': 475.26, 'yhat_lower': 467.42, 'yhat_upper': 482.18}, 7: {'yhat': 473.95, 'yhat_lower': 466.77, 'yhat_upper': 481.66}, 14: {'yhat': 470.53, 'yhat_lower': 462.5, 'yhat_upper': 477.74}}",HOLD,470.9632,False,-4.08,2.72,5.44,
SCHR,,25.25,0.24,58.74,68.63,Neutral,0.26,25.1469,25.1411,,,0.44,0.0,,,,,,Increasing,0.0312,"Ticker
SPY    2.22
dtype: float64",0.019,0.0068,0.0121,83.08,73.78,24.3156,25.2435,25.1375,25.0314,"vol↑, above EMA20, positive ROC","{3: {'yhat': 25.14, 'yhat_lower': 25.05, 'yhat_upper': 25.21}, 5: {'yhat': 25.09, 'yhat_lower': 25.0, 'yhat_upper': 25.17}, 7: {'yhat': 25.03, 'yhat_lower': 24.94, 'yhat_upper': 25.12}, 14: {'yhat': 24.61, 'yhat_lower': 24.52, 'yhat_upper': 24.71}}",HOLD,25.1676,False,-0.39,0.26,0.52,
NUE,,152.35,3.5,58.69,68.77,Neutral,3.11,146.3078,147.1276,,,5.57,0.0,,,,,,Decreasing,0.0417,"Ticker
SPY    7.35
dtype: float64",1.6654,1.446,0.2194,69.58,63.27,128.3907,153.8915,147.549,141.2065,"above EMA20, positive ROC","{3: {'yhat': 149.96, 'yhat_lower': 146.21, 'yhat_upper': 153.7}, 5: {'yhat': 150.19, 'yhat_lower': 146.73, 'yhat_upper': 153.82}, 7: {'yhat': 148.35, 'yhat_lower': 144.71, 'yhat_upper': 152.22}, 14: {'yhat': 141.18, 'yhat_lower': 137.63, 'yhat_upper': 144.9}}",HOLD,142.8424,False,-4.66,3.11,6.22,
RCUS,,22.05,3.86,58.63,82.2,Overbought,4.95,19.6642,19.9086,,,14.19,0.0,,,,,,Decreasing,1.0,"Ticker
SPY    15.97
dtype: float64",0.7397,0.6964,0.0433,83.05,73.85,12.2919,21.4341,20.0385,18.6429,"above EMA20, positive ROC","{3: {'yhat': 21.71, 'yhat_lower': 21.2, 'yhat_upper': 22.23}, 5: {'yhat': 22.14, 'yhat_lower': 21.66, 'yhat_upper': 22.67}, 7: {'yhat': 22.46, 'yhat_lower': 21.95, 'yhat_upper': 22.95}, 14: {'yhat': 23.44, 'yhat_lower': 22.92, 'yhat_upper': 23.97}}",SELL,20.87,False,-7.43,4.95,9.9,
VFC,,16.21,10.8,58.63,70.6,Overbought,4.73,14.843,14.82,,,10.72,0.0,,,,,,Decreasing,0.0034,"Ticker
SPY    12.5
dtype: float64",0.158,0.039,0.119,65.53,52.13,15.2703,16.1478,14.7455,13.3432,"above EMA20, positive ROC","{3: {'yhat': 15.05, 'yhat_lower': 14.03, 'yhat_upper': 15.97}, 5: {'yhat': 15.39, 'yhat_lower': 14.34, 'yhat_upper': 16.38}, 7: {'yhat': 15.53, 'yhat_lower': 14.55, 'yhat_upper': 16.51}, 14: {'yhat': 16.69, 'yhat_lower': 15.77, 'yhat_upper': 17.7}}",HOLD,14.3272,False,-7.1,4.73,9.46,
QGEN,,46.84,2.56,58.62,71.81,Overbought,2.5,45.3208,45.3743,,,7.53,0.0,,,,,,Decreasing,0.0083,"Ticker
SPY    9.31
dtype: float64",-0.0643,-0.4993,0.4351,61.85,45.73,44.5767,48.3437,45.177,42.0103,"above EMA20, positive ROC","{3: {'yhat': 46.05, 'yhat_lower': 45.13, 'yhat_upper': 46.96}, 5: {'yhat': 46.61, 'yhat_lower': 45.65, 'yhat_upper': 47.45}, 7: {'yhat': 47.16, 'yhat_lower': 46.24, 'yhat_upper': 48.03}, 14: {'yhat': 48.62, 'yhat_lower': 47.68, 'yhat_upper': 49.5}}",HOLD,45.0954,False,-3.75,2.5,5.0,
DE,,487.24,2.29,58.62,71.63,Overbought,2.16,473.4378,473.2195,,,4.16,0.0,,,,,,Decreasing,0.0053,"Ticker
SPY    5.94
dtype: float64",3.399,2.8002,0.5988,75.84,70.03,472.4426,485.6984,473.2425,460.7866,"above EMA20, positive ROC","{3: {'yhat': 476.8, 'yhat_lower': 465.67, 'yhat_upper': 488.02}, 5: {'yhat': 476.57, 'yhat_lower': 465.63, 'yhat_upper': 486.6}, 7: {'yhat': 476.36, 'yhat_lower': 465.86, 'yhat_upper': 487.53}, 14: {'yhat': 473.37, 'yhat_lower': 462.22, 'yhat_upper': 482.91}}",HOLD,463.9743,False,-3.24,2.16,4.32,
VERA,,28.46,2.12,58.61,51.03,Neutral,7.65,28.3143,28.0662,,,17.65,0.0,,,,,,Increasing,0.0028,"Ticker
SPY    19.43
dtype: float64",0.0903,-0.0179,0.1081,59.96,63.12,26.5903,32.2571,28.0085,23.7599,"vol↑, above EMA20, positive ROC","{3: {'yhat': 30.19, 'yhat_lower': 28.29, 'yhat_upper': 32.18}, 5: {'yhat': 30.27, 'yhat_lower': 28.16, 'yhat_upper': 32.37}, 7: {'yhat': 29.76, 'yhat_lower': 27.83, 'yhat_upper': 31.74}, 14: {'yhat': 28.21, 'yhat_lower': 26.12, 'yhat_upper': 30.36}}",SELL,29.1957,True,-11.48,7.65,15.3,
WRB,,78.1,1.03,58.59,73.34,Overbought,1.65,76.006,75.0843,,,4.17,0.0,,,,,,Decreasing,0.0256,"Ticker
SPY    5.95
dtype: float64",0.828,0.5872,0.2407,86.3,87.6,68.6053,79.6057,75.087,70.5683,"above EMA20, positive ROC","{3: {'yhat': 79.05, 'yhat_lower': 77.59, 'yhat_upper': 80.28}, 5: {'yhat': 79.16, 'yhat_lower': 77.77, 'yhat_upper': 80.44}, 7: {'yhat': 79.3, 'yhat_lower': 77.93, 'yhat_upper': 80.6}, 14: {'yhat': 78.23, 'yhat_lower': 76.9, 'yhat_upper': 79.5}}",HOLD,75.7642,False,-2.47,1.65,3.3,
HAS,,79.2,3.18,58.52,69.17,Neutral,2.19,76.6084,76.6884,,,4.4,0.0,,,,,,Decreasing,0.0109,"Ticker
SPY    6.18
dtype: float64",0.4612,0.3885,0.0727,66.25,48.96,66.6434,78.9689,76.7231,74.4773,"above EMA20, positive ROC","{3: {'yhat': 79.01, 'yhat_lower': 77.28, 'yhat_upper': 80.72}, 5: {'yhat': 79.58, 'yhat_lower': 77.72, 'yhat_upper': 81.35}, 7: {'yhat': 80.07, 'yhat_lower': 78.19, 'yhat_upper': 82.01}, 14: {'yhat': 80.81, 'yhat_lower': 79.03, 'yhat_upper': 82.71}}",HOLD,74.5471,False,-3.28,2.19,4.38,
